date;BTC;GOLD;ETF
2014-09-17;1000,0;1000,0;1000,0
2014-09-18;928,07;1002,04;1006,31
2014-09-19;863,26;996,17;1003,32
2014-09-22;879,34;994,13;995,19
2014-09-23;952,89;1000,51;988,88
2014-09-24;925,37;995,83;995,02
2014-09-25;899,94;998,72;978,92
2014-09-26;884,31;995,92;985,73
2014-09-29;820,99;995,66;980,08
2014-09-30;846,09;988,68;977,59
2014-10-01;838,81;993,45;964,81
2014-10-02;820,13;993,19;961,0
2014-10-03;786,1;975,07;966,47
2014-10-06;721,75;987,15;971,45
2014-10-07;735,1;989,96;956,68
2014-10-08;771,73;999,4;972,45
2014-10-09;798,16;1000,85;950,54
2014-10-10;790,59;1000,43;936,1
2014-10-13;853,67;1008,34;929,63
2014-10-14;876,54;1008,93;930,95
2014-10-15;863,21;1012,34;924,32
2014-10-16;836,49;1014,29;921,66
2014-10-17;839,12;1012,34;934,61
2014-10-20;837,12;1019,23;941,24
2014-10-21;845,06;1021,1;955,19
2014-10-22;837,81;1015,31;947,88
2014-10-23;783,71;1008,34;958,51
2014-10-24;783,55;1006,89;963,98
2014-10-27;771,84;1004,42;961,33
2014-10-28;781,96;1004,76;973,44
2014-10-29;733,8;990,39;969,13
2014-10-30;755,04;980,01;976,43
2014-10-31;739,77;958,48;989,38
2014-11-03;716,22;954,14;985,23
2014-11-04;722,65;954,74;980,58
2014-11-05;742,32;934,06;984,56
2014-11-06;763,75;934,83;983,57
2014-11-07;748,72;961,12;985,89
2014-11-10;802,31;939,77;988,05
2014-11-11;804,0;953,21;991,37
2014-11-12;926,15;948,61;988,22
2014-11-13;919,97;950,06;989,71
2014-11-14;869,86;973,88;991,04
2014-11-17;847,1;970,31;989,54
2014-11-18;820,4;978,82;996,85
2014-11-19;832,12;967,16;995,19
2014-11-20;782,45;977,2;994,52
2014-11-21;767,16;981,71;1003,15
2014-11-24;824,13;979,33;1005,64
2014-11-25;820,73;981,62;1005,15
2014-11-26;805,47;979,75;1009,13
2014-11-28;823,13;953,8;1002,99
2014-12-01;829,25;991,83;996,68
2014-12-02;833,78;979,58;1001,0
2014-12-03;819,99;989,71;1003,65
2014-12-04;808,17;985,88;1001,33
2014-12-05;824,02;973,54;1002,32
2014-12-08;791,35;985,03;993,03
2014-12-09;770,16;1005,53;989,88
2014-12-10;757,36;1003,57;974,94
2014-12-11;766,41;1001,28;975,6
2014-12-12;770,86;998,89;959,17
2014-12-15;755,13;973,2;948,71
2014-12-16;715,15;977,96;945,89
2014-12-17;699,22;972,18;961,93
2014-12-18;680,89;979,67;982,86
2014-12-19;694,99;976,43;985,53
2014-12-22;725,7;957,55;991,39
2014-12-23;731,57;959,16;991,06
2014-12-24;705,25;959,42;992,9
2014-12-26;717,03;976,94;996,92
2014-12-29;683,68;967,08;994,74
2014-12-30;679,45;980,09;988,21
2014-12-31;700,13;966,31;979,34
2015-01-02;688,84;970,56;977,0
2015-01-05;600,16;985,2;957,74
2015-01-06;625,78;996,43;947,87
2015-01-07;643,59;990,56;960,26
2015-01-08;619,57;986,39;975,32
2015-01-09;635,0;997,62;969,3
2015-01-12;585,56;1008,68;963,77
2015-01-13;493,86;1005,27;964,44
2015-01-14;389,44;1003,66;959,92
2015-01-15;458,84;1028,93;957,74
2015-01-16;455,02;1042,37;968,96
2015-01-20;462,06;1056,66;971,14
2015-01-21;496,13;1056,92;978,34
2015-01-22;510,36;1065,42;989,72
2015-01-23;509,21;1056,92;983,69
2015-01-26;597,97;1046,37;990,39
2015-01-27;576,11;1058,36;983,53
2015-01-28;511,48;1050,03;970,47
2015-01-29;510,6;1027,39;979,67
2015-01-30;495,1;1050,28;966,45
2015-02-02;520,91;1041,52;979,01
2015-02-03;496,94;1029,86;994,24
2015-02-04;496,03;1034,37;988,38
2015-02-05;474,73;1036,16;999,09
2015-02-06;486,0;1009,36;990,72
2015-02-09;481,29;1013,87;987,21
2015-02-10;480,7;1007,91;995,58
2015-02-11;479,27;996,0;993,07
2015-02-12;484,91;998,3;1005,46
2015-02-13;514,78;1003,74;1011,82
2015-02-17;532,67;986,98;1012,65
2015-02-18;516,75;989,79;1014,66
2015-02-19;525,4;986,39;1014,5
2015-02-20;533,04;980,77;1021,36
2015-02-23;522,36;982,05;1018,68
2015-02-24;522,01;980,6;1023,37
2015-02-25;519,25;984,35;1023,87
2015-02-26;516,97;987,49;1022,2
2015-02-27;555,02;988,26;1019,69
2015-03-02;602,78;984,18;1023,7
2015-03-03;615,97;982,39;1018,35
2015-03-04;597,14;979,33;1013,66
2015-03-05;603,89;978,39;1014,66
2015-03-06;596,33;951,68;1000,94
2015-03-09;633,25;952,61;1002,28
2015-03-10;637,96;947,93;984,03
2015-03-11;648,06;942,23;984,53
2015-03-12;643,63;941,98;996,08
2015-03-13;623,91;943,34;989,72
2015-03-16;635,41;942,74;1001,61
2015-03-17;624,28;937,64;1000,6
2015-03-18;560,42;956,01;1016,84
2015-03-19;570,54;955,33;1008,13
2015-03-20;572,34;966,22;1023,2
2015-03-23;583,25;972,35;1024,21
2015-03-24;537,01;974,73;1021,19
2015-03-25;538,33;976,09;1010,48
2015-03-26;543,44;982,47;1005,46
2015-03-27;540,15;978,9;1006,46
2015-03-30;541,24;967,76;1015,17
2015-03-31;534,02;966,99;1004,79
2015-04-01;540,68;983,49;1007,8
2015-04-02;553,22;980,77;1013,83
2015-04-06;558,66;992,77;1022,2
2015-04-07;553,6;987,83;1020,52
2015-04-08;535,76;982,39;1027,05
2015-04-09;532,82;975,58;1031,07
2015-04-10;516,19;986,64;1035,59
2015-04-13;491,08;979,58;1030,06
2015-04-14;479,21;973,63;1033,92
2015-04-15;489,43;982,05;1039,61
2015-04-16;499,79;978,65;1041,11
2015-04-17;487,35;983,49;1028,22
2015-04-20;491,16;976,01;1033,75
2015-04-21;514,44;981,62;1036,76
2015-04-22;512,05;968,44;1041,28
2015-04-23;517,04;975,5;1045,13
2015-04-24;505,69;961,8;1048,81
2015-04-27;501,35;981,2;1048,48
2015-04-28;493,85;989,71;1050,49
2015-04-29;493,75;982,73;1044,46
2015-04-30;516,35;965,37;1033,58
2015-05-01;507,46;962,06;1042,96
2015-05-04;522,63;970,73;1045,3
2015-05-05;516,3;973,46;1032,07
2015-05-06;502,44;972,95;1029,23
2015-05-07;518,95;964,95;1029,4
2015-05-08;533,23;969,63;1045,8
2015-05-11;529,5;965,88;1039,61
2015-05-12;527,21;974,14;1037,43
2015-05-13;516,86;991,58;1040,11
2015-05-14;518,07;996,94;1051,16
2015-05-15;519,54;999,91;1053,17
2015-05-18;509,75;999,83;1052,33
2015-05-19;507,17;985,96;1050,49
2015-05-20;511,7;987,58;1050,32
2015-05-21;514,6;984,26;1054,51
2015-05-22;525,54;983,49;1050,32
2015-05-26;518,47;969,12;1036,09
2015-05-27;518,84;968,95;1043,62
2015-05-28;519,11;970,05;1041,78
2015-05-29;518,43;970,73;1033,58
2015-06-01;487,45;969,88;1032,91
2015-06-02;493,74;973,8;1034,59
2015-06-03;493,89;966,82;1038,27
2015-06-04;490,5;960,01;1028,22
2015-06-05;491,88;954,91;1022,03
2015-06-08;499,61;957,72;1018,01
2015-06-09;500,83;959,84;1015,5
2015-06-10;500,3;968,01;1030,57
2015-06-11;502,27;963,59;1033,58
2015-06-12;502,88;963,33;1026,38
2015-06-15;517,83;967,59;1021,02
2015-06-16;548,6;964,1;1023,54
2015-06-17;545,08;968,61;1024,21
2015-06-18;544,48;981,11;1034,42
2015-06-19;534,85;979,41;1028,22
2015-06-22;540,06;966,82;1040,61
2015-06-23;534,17;960,44;1042,96
2015-06-24;525,91;957,89;1035,59
2015-06-25;530,9;956,61;1032,51
2015-06-26;532,64;957,63;1031,49
2015-06-29;562,09;961,97;1005,24
2015-06-30;575,23;956,01;1006,93
2015-07-01;565,5;952,7;1013,03
2015-07-02;558,48;950,83;1013,71
2015-07-06;588,26;953,38;1001,68
2015-07-07;582,08;942,32;1002,7
2015-07-08;592,09;945,13;982,37
2015-07-09;588,69;947,42;990,5
2015-07-10;622,95;948,53;1011,5
2015-07-13;638,6;944,27;1019,3
2015-07-14;628,56;942,15;1025,56
2015-07-15;624,99;937,21;1022,85
2015-07-16;608,07;933,81;1030,31
2015-07-17;611,09;924,37;1029,63
2015-07-20;610,02;899,27;1029,8
2015-07-21;603,13;896,46;1027,26
2015-07-22;606,17;891,61;1021,67
2015-07-23;603,6;887,61;1016,59
2015-07-24;630,34;896,29;1005,75
2015-07-27;642,03;892,12;996,43
2015-07-28;643,79;893,48;1008,29
2015-07-29;633,21;894,76;1014,55
2015-07-30;629,13;887,1;1013,88
2015-07-31;622,41;892,72;1015,23
2015-08-03;614,93;885,66;1012,01
2015-08-04;623,65;887,44;1011,0
2015-08-05;616,36;884,21;1015,23
2015-08-06;609,13;888,12;1008,46
2015-08-07;611,34;890,34;1006,76
2015-08-10;578,29;899,44;1019,97
2015-08-11;591,22;904,03;1006,42
2015-08-12;582,45;916,71;1002,87
2015-08-13;577,43;909,14;1001,85
2015-08-14;580,93;909,05;1004,22
2015-08-17;564,09;911,43;1004,56
2015-08-18;461,54;911,26;999,82
2015-08-19;495,66;923,52;990,5
2015-08-20;514,61;939,6;968,65
2015-08-21;508,53;945,47;941,04
2015-08-24;460,27;940,36;905,48
2015-08-25;484,57;928,71;903,78
2015-08-26;493,8;916,03;934,44
2015-08-27;491,48;916,54;954,43
2015-08-28;505,97;924,79;953,58
2015-08-31;503,04;925,81;946,13
2015-09-01;498,81;929,05;915,13
2015-09-02;501,35;924,11;931,22
2015-09-03;496,76;917,47;933,08
2015-09-04;503,57;914,5;915,47
2015-09-08;532,67;914,75;939,69
2015-09-09;520,77;902,93;930,54
2015-09-10;521,45;905,05;936,81
2015-09-11;525,01;903,18;938,67
2015-09-14;504,32;903,69;934,1
2015-09-15;503,58;900,97;943,42
2015-09-16;500,93;912,97;956,63
2015-09-17;502,5;922,32;955,27
2015-09-18;509,42;929,13;935,79
2015-09-21;496,54;923,35;938,5
2015-09-22;504,27;917,05;921,91
2015-09-23;503,53;920,71;917,67
2015-09-24;512,82;940,02;914,45
2015-09-25;514,16;934,24;916,82
2015-09-28;522,9;922,41;895,14
2015-09-29;517,54;918,67;894,81
2015-09-30;516,17;909,14;913,61
2015-10-01;519,42;908,03;915,64
2015-10-02;518,86;927,26;931,39
2015-10-05;525,62;925,39;949,17
2015-10-06;538,04;934,66;948,33
2015-10-07;531,27;933,3;958,83
2015-10-08;529,82;928,53;967,3
2015-10-09;533,38;943,25;968,99
2015-10-12;536,39;947,0;967,98
2015-10-13;545,57;951,68;958,15
2015-10-14;551,0;968,27;959,17
2015-10-15;556,09;963,84;974,92
2015-10-16;574,79;957,04;976,61
2015-10-19;576,03;953,04;973,73
2015-10-20;589,2;959,08;972,04
2015-10-21;582,23;950,57;966,79
2015-10-22;599,17;950,23;980,85
2015-10-23;604,58;948,61;991,18
2015-10-26;623,83;948,02;987,28
2015-10-27;642,39;950,14;981,86
2015-10-28;666,07;942,49;990,67
2015-10-29;686,27;933,47;987,45
2015-10-30;717,23;929,9;983,56
2015-11-02;789,77;923,86;994,74
2015-11-03;882,11;910,16;997,79
2015-11-04;899,92;901,57;994,06
2015-11-05;844,8;898,76;992,03
2015-11-06;818,81;885,66;988,81
2015-11-09;831,46;888,21;978,14
2015-11-10;736,48;886,34;978,98
2015-11-11;680,21;883,36;977,29
2015-11-12;739,4;883,53;965,43
2015-11-13;736,34;881,06;955,44
2015-11-16;723,22;882,34;968,31
2015-11-17;732,71;870,68;968,65
2015-11-18;731,61;871,45;980,0
2015-11-19;713,15;881,06;982,54
2015-11-20;704,13;877,06;984,74
2015-11-23;706,37;870,0;980,85
2015-11-24;699,81;875,79;981,69
2015-11-25;717,65;871,7;982,54
2015-11-27;782,89;861,41;981,19
2015-11-30;825,04;867,11;978,31
2015-12-01;792,61;870,17;987,96
2015-12-02;785,39;856,64;977,97
2015-12-03;789,46;865,75;967,13
2015-12-04;794,13;884,98;981,02
2015-12-07;864,87;873,49;972,55
2015-12-08;908,66;874,94;962,89
2015-12-09;913,04;873,23;957,81
2015-12-10;908,48;872,47;957,14
2015-12-11;988,2;877,23;938,67
2015-12-14;971,24;866,0;942,06
2015-12-15;1017,46;863,71;951,38
2015-12-16;994,75;874,17;967,98
2015-12-17;997,25;855,03;954,59
2015-12-18;1013,74;868,13;941,04
2015-12-21;959,12;877,57;948,37
2015-12-22;954,6;872,98;955,74
2015-12-23;967,35;870,43;969,46
2015-12-24;994,86;876,72;968,26
2015-12-28;923,35;870,09;965,34
2015-12-29;946,75;869,49;974,35
2015-12-30;932,84;862,86;967,31
2015-12-31;941,47;863,2;957,71
2016-01-04;946,99;875,36;940,72
2016-01-05;944,52;877,83;941,58
2016-01-06;938,27;890,51;927,34
2016-01-07;1001,56;903,1;905,72
2016-01-08;991,03;899,1;895,25
2016-01-11;980,53;891,1;896,28
2016-01-12;952,67;886,59;902,12
2016-01-13;945,42;890,93;883,76
2016-01-14;940,9;876,47;896,63
2016-01-15;796,64;885,49;871,23
2016-01-19;831,23;884,64;876,38
2016-01-20;918,87;896,46;862,31
2016-01-21;897,07;897,48;867,12
2016-01-22;836,35;893,31;889,08
2016-01-25;856,54;902,5;875,87
2016-01-26;857,48;912,8;890,45
2016-01-27;863,64;916,2;883,07
2016-01-28;831,53;906,41;887,88
2016-01-29;829,75;909,9;906,92
2016-02-01;815,72;919,26;905,21
2016-02-02;818,76;919,6;885,99
2016-02-03;808,93;929,47;892,85
2016-02-04;851,88;940,7;895,43
2016-02-05;845,22;955,59;880,5
2016-02-08;816,57;968,44;866,09
2016-02-09;822,22;966,31;861,28
2016-02-10;834,51;973,8;861,11
2016-02-11;830,15;1012,93;849,62
2016-02-12;840,22;1006,98;864,54
2016-02-16;891,01;976,43;881,87
2016-02-17;910,32;982,47;897,83
2016-02-18;923,55;1006,38;894,05
2016-02-19;920,08;1000,34;892,51
2016-02-22;957,17;982,56;905,03
2016-02-23;919,98;997,28;891,65
2016-02-24;929,2;1000,6;893,02
2016-02-25;928,3;1003,23;902,63
2016-02-26;944,94;996,34;900,4
2016-02-29;957,06;1009,36;895,6
2016-03-01;951,43;1001,96;917,56
2016-03-02;927,09;1009,7;923,39
2016-03-03;921,98;1027,14;930,25
2016-03-04;898,55;1025,52;936,09
2016-03-07;905,95;1030,63;936,77
2016-03-08;905,19;1025,86;926,65
2016-03-09;907,13;1017,36;931,63
2016-03-10;912,09;1033,69;931,11
2016-03-11;922,06;1015,91;949,81
2016-03-14;910,58;1002,81;947,76
2016-03-15;911,43;1003,57;941,58
2016-03-16;911,83;1025,95;950,5
2016-03-17;919,72;1022,04;958,91
2016-03-18;895,51;1019,23;960,79
2016-03-21;903,73;1012,08;960,79
2016-03-22;914,19;1015,06;959,59
2016-03-23;914,08;992,09;949,64
2016-03-24;910,48;989,71;947,58
2016-03-28;927,62;992,0;950,5
2016-03-29;910,75;1010,38;960,45
2016-03-30;907,03;996,26;966,46
2016-03-31;911,21;1000,85;961,82
2016-04-01;913,91;994,81;961,14
2016-04-04;921,52;988,17;957,71
2016-04-05;927,18;1001,02;943,98
2016-04-06;925,83;994,9;955,3
2016-04-07;924,37;1009,1;943,12
2016-04-08;919,13;1007,57;953,07
2016-04-11;923,8;1021,18;952,73
2016-04-12;929,71;1021,35;964,74
2016-04-13;926,53;1010,46;976,41
2016-04-14;927,73;996,34;977,78
2016-04-15;939,6;1003,23;976,24
2016-04-18;937,15;1001,7;983,27
2016-04-19;952,28;1017,36;992,53
2016-04-20;965,13;1012,17;991,68
2016-04-21;982,71;1015,99;986,87
2016-04-22;974,64;1002,98;986,7
2016-04-25;1008,95;1005,87;983,1
2016-04-26;1019,14;1009,87;986,53
2016-04-27;972,35;1012,76;988,07
2016-04-28;981,8;1031,9;978,98
2016-04-29;995,11;1051,98;974,69
2016-05-02;972,31;1048,49;980,7
2016-05-03;984,63;1046,11;966,63
2016-05-04;976,8;1039,73;957,53
2016-05-05;979,54;1038,54;957,71
2016-05-06;1004,96;1047,98;960,45
2016-05-09;1006,89;1026,46;958,22
2016-05-10;985,92;1029,27;971,95
2016-05-11;989,93;1038,97;964,91
2016-05-12;994,38;1030,8;964,74
2016-05-13;996,36;1035,48;953,93
2016-05-16;993,07;1036,24;965,43
2016-05-17;992,24;1039,82;958,05
2016-05-18;994,06;1021,78;956,85
2016-05-19;959,29;1019,82;952,39
2016-05-20;967,95;1018,46;958,91
2016-05-23;971,18;1015,57;956,68
2016-05-24;975,18;997,96;969,37
2016-05-25;983,09;995,24;977,44
2016-05-26;991,36;991,83;979,32
2016-05-27;1035,27;983,67;980,35
2016-05-31;1161,92;987,41;977,95
2016-06-01;1174,02;986,39;979,32
2016-06-02;1176,32;984,09;981,04
2016-06-03;1244,59;1011,4;983,79
2016-06-06;1280,33;1011,74;989,79
2016-06-07;1260,78;1010,89;993,74
2016-06-08;1271,82;1025,86;997,51
2016-06-09;1256,48;1031,56;990,3
2016-06-10;1262,69;1035,73;972,98
2016-06-13;1540,18;1043,39;962,68
2016-06-14;1499,03;1044,5;956,16
2016-06-15;1518,52;1052,24;959,08
2016-06-16;1675,6;1041,18;959,76
2016-06-17;1637,55;1054,53;962,34
2016-06-20;1612,01;1048,24;975,89
2016-06-21;1457,69;1028,08;980,53
2016-06-22;1303,46;1028,59;979,55
2016-06-23;1364,38;1021,86;997,63
2016-06-24;1454,73;1071,98;943,92
2016-06-27;1432,81;1077,76;926,36
2016-06-28;1414,72;1066,19;946,52
2016-06-29;1399,17;1070,61;964,43
2016-06-30;1472,31;1075,97;977,47
2016-07-01;1478,78;1092,48;979,55
2016-07-05;1466,38;1101,5;967,38
2016-07-06;1481,04;1107,96;968,95
2016-07-07;1400,64;1103,79;966,69
2016-07-08;1457,41;1110,43;981,46
2016-07-11;1416,16;1099,97;989,98
2016-07-12;1453,1;1081,76;999,54
2016-07-13;1431,05;1091,71;999,19
2016-07-14;1438,94;1083,29;1005,28
2016-07-15;1450,26;1079,12;1003,19
2016-07-18;1471,8;1080,82;1006,32
2016-07-19;1471,27;1082,27;1001,63
2016-07-20;1455,58;1066,79;1007,36
2016-07-21;1454,11;1083,04;1004,41
2016-07-22;1422,63;1074,95;1007,54
2016-07-25;1430,24;1067,47;1004,93
2016-07-26;1425,18;1071,98;1006,67
2016-07-27;1430,8;1089,25;1008,06
2016-07-28;1432,29;1086,1;1008,58
2016-07-29;1436,57;1097,33;1014,32
2016-08-01;1325,67;1099,37;1011,02
2016-08-02;1197,08;1108,3;1004,76
2016-08-03;1238,38;1103,03;1005,8
2016-08-04;1264,48;1104,9;1009,45
2016-08-05;1257,38;1085,16;1015,88
2016-08-08;1292,39;1084,23;1017,45
2016-08-09;1285,28;1088,65;1023,18
2016-08-10;1294,68;1093,76;1022,66
2016-08-11;1288,16;1086,18;1029,44
2016-08-12;1284,75;1083,89;1027,7
2016-08-15;1240,32;1087,63;1032,05
2016-08-16;1262,62;1092,99;1027,7
2016-08-17;1253,39;1093,24;1028,75
2016-08-18;1255,8;1098,43;1032,4
2016-08-19;1258,66;1088,74;1028,57
2016-08-22;1282,99;1087,12;1027,36
2016-08-23;1275,69;1086,95;1029,44
2016-08-24;1268,62;1074,87;1025,62
2016-08-25;1263,32;1073,93;1023,36
2016-08-26;1267,46;1072,4;1019,19
2016-08-29;1255,33;1074,53;1023,71
2016-08-30;1262,76;1063,72;1021,79
2016-08-31;1258,32;1061,6;1017,79
2016-09-01;1251,39;1065,94;1021,45
2016-09-02;1258,46;1076,82;1029,44
2016-09-06;1334,77;1095,03;1036,57
2016-09-07;1343,75;1091,29;1036,4
2016-09-08;1369,49;1085,5;1033,61
2016-09-09;1361,94;1078,36;1009,62
2016-09-12;1329,98;1077,0;1020,92
2016-09-13;1332,16;1069,85;1002,85
2016-09-14;1335,31;1073,51;1001,98
2016-09-15;1327,6;1066,62;1012,58
2016-09-16;1327,2;1063,98;1005,28
2016-09-19;1332,13;1066,19;1007,89
2016-09-20;1330,13;1067,21;1011,54
2016-09-21;1305,72;1082,78;1027,53
2016-09-22;1303,86;1085,33;1035,0
2016-09-23;1318,17;1086,01;1027,88
2016-09-26;1329,54;1085,16;1018,66
2016-09-27;1325,43;1077,25;1024,4
2016-09-28;1322,29;1073,85;1031,01
2016-09-29;1324,4;1072,57;1020,23
2016-09-30;1333,24;1068,91;1027,36
2016-10-03;1338,48;1066,19;1025,27
2016-10-04;1334,26;1029,18;1021,1
2016-10-05;1339,31;1027,57;1027,18
2016-10-06;1340,42;1018,04;1025,62
2016-10-07;1349,39;1018,72;1021,45
2016-10-10;1353,48;1022,29;1026,31
2016-10-11;1401,76;1017,1;1012,06
2016-10-12;1391,09;1018,72;1012,06
2016-10-13;1392,39;1021,18;1007,71
2016-10-14;1400,24;1015,48;1008,41
2016-10-17;1397,65;1018,21;1005,45
2016-10-18;1394,95;1024,5;1014,32
2016-10-19;1378,69;1030,37;1017,79
2016-10-20;1379,42;1027,22;1016,23
2016-10-21;1383,73;1027,99;1015,88
2016-10-24;1429,5;1025,69;1019,01
2016-10-25;1437,87;1033,44;1017,45
2016-10-26;1483,17;1027,65;1012,75
2016-10-27;1505,06;1029,52;1010,67
2016-10-28;1507,98;1034,37;1007,36
2016-10-31;1532,74;1037,43;1007,71
2016-11-01;1595,75;1044,16;1001,45
2016-11-02;1619,89;1051,9;994,15
2016-11-03;1505,9;1057,51;991,37
2016-11-04;1537,68;1058,28;986,33
2016-11-07;1537,46;1039,22;1006,5
2016-11-08;1552,14;1034,88;1012,06
2016-11-09;1581,5;1034,2;1015,19
2016-11-10;1564,58;1018,8;1012,41
2016-11-11;1566,49;996,26;1006,84
2016-11-14;1541,59;987,83;1004,06
2016-11-15;1556,02;996,43;1012,75
2016-11-16;1627,25;993,45;1008,58
2016-11-17;1620,21;988,34;1013,45
2016-11-18;1643,41;979,67;1008,58
2016-11-21;1616,43;983,32;1016,4
2016-11-22;1642,88;982,98;1020,58
2016-11-23;1628,12;963,5;1018,14
2016-11-25;1621,68;958,06;1021,97
2016-11-28;1608,92;968,18;1018,14
2016-11-29;1608,46;963,67;1020,75
2016-11-30;1630,52;950,74;1018,14
2016-12-01;1654,75;948,95;1013,28
2016-12-02;1701,04;954,06;1015,01
2016-12-05;1658,96;948,95;1021,97
2016-12-06;1671,04;948,02;1027,53
2016-12-07;1679,59;951,42;1041,61
2016-12-08;1685,44;949,21;1043,52
2016-12-09;1689,78;939,25;1048,39
2016-12-12;1705,73;942,83;1045,09
2016-12-13;1706,75;939,68;1053,43
2016-12-14;1708,78;925,9;1040,74
2016-12-15;1701,36;913,22;1042,31
2016-12-16;1716,27;919,26;1040,22
2016-12-19;1733,34;923,86;1041,44
2016-12-20;1751,18;917,05;1045,09
2016-12-21;1824,23;917,56;1042,51
2016-12-22;1890,39;915,35;1040,75
2016-12-23;2016,0;918,24;1041,46
2016-12-27;2040,52;923,6;1042,86
2016-12-28;2133,93;926,15;1037,77
2016-12-29;2128,63;938,32;1039,7
2016-12-30;2101,83;932,53;1038,12
2017-01-03;2282,45;939,85;1046,19
2017-01-04;2524,92;943,17;1055,14
2017-01-05;2215,84;957,8;1059,18
2017-01-06;1972,74;950,74;1059,35
2017-01-09;1974,11;958,57;1056,89
2017-01-10;1984,72;962,65;1056,89
2017-01-11;1700,63;965,63;1062,68
2017-01-12;1759,84;969,12;1062,16
2017-01-13;1801,71;971,67;1064,96
2017-01-17;1985,28;985,62;1061,63
2017-01-18;1938,67;977,28;1059,88
2017-01-19;1965,9;976,43;1056,89
2017-01-20;1957,05;978,82;1061,28
2017-01-23;2013,87;985,11;1061,46
2017-01-24;1951,94;980,69;1067,25
2017-01-25;1971,3;972,61;1077,77
2017-01-26;2006,38;963,59;1075,67
2017-01-27;2011,11;965,54;1073,56
2017-01-30;2012,49;969,63;1066,72
2017-01-31;2121,87;983,07;1068,3
2017-02-01;2162,58;980,09;1068,82
2017-02-02;2212,39;985,54;1070,23
2017-02-03;2251,99;988,0;1076,37
2017-02-06;2270,0;1001,36;1072,33
2017-02-07;2320,73;999,32;1071,46
2017-02-08;2324,49;1005,53;1074,26
2017-02-09;2174,3;997,87;1078,65
2017-02-10;2161,82;1000,51;1083,04
2017-02-13;2166,12;993,7;1088,12
2017-02-14;2196,53;994,81;1090,4
2017-02-15;2202,94;999,23;1095,67
2017-02-16;2246,59;1004,59;1095,84
2017-02-17;2287,63;1001,19;1095,14
2017-02-21;2438,7;1001,79;1099,88
2017-02-22;2443,38;1003,15;1100,23
2017-02-23;2551,13;1011,91;1100,76
2017-02-24;2566,35;1018,38;1097,95
2017-02-27;2580,11;1013,44;1098,83
2017-02-28;2580,11;1014,38;1095,14
2017-03-01;2673,1;1012,93;1108,65
2017-03-02;2735,44;1000,34;1101,63
2017-03-03;2787,87;999,74;1104,27
2017-03-06;2783,15;993,02;1101,11
2017-03-07;2675,38;985,03;1098,48
2017-03-08;2514,57;978,9;1094,79
2017-03-09;2598,74;973,88;1095,49
2017-03-10;2441,8;976,01;1101,46
2017-03-13;2693,7;976,18;1105,67
2017-03-14;2711,37;970,9;1099,35
2017-03-15;2732,38;989,03;1112,51
2017-03-16;2597,25;993,11;1114,79
2017-03-17;2405,75;995,32;1114,27
2017-03-20;2305,16;999,74;1114,44
2017-03-21;2450,16;1008,51;1103,74
2017-03-22;2294,03;1010,97;1105,84
2017-03-23;2270,97;1009,61;1106,37
2017-03-24;2049,97;1011,23;1106,72
2017-03-27;2286,67;1016,93;1107,6
2017-03-28;2289,68;1012,76;1112,51
2017-03-29;2273,98;1015,23;1113,04
2017-03-30;2244,38;1007,91;1112,51
2017-03-31;2343,56;1010,04;1109,88
2017-04-03;2501,04;1015,4;1109,7
2017-04-04;2477,95;1017,7;1110,06
2017-04-05;2459,43;1017,7;1107,07
2017-04-06;2586,03;1013,95;1108,13
2017-04-07;2573,39;1016,33;1107,07
2017-04-10;2595,76;1016,33;1106,72
2017-04-11;2634,86;1031,05;1108,13
2017-04-12;2624,71;1038,11;1105,49
2017-04-13;2556,73;1043,05;1098,12
2017-04-17;2610,59;1039,99;1106,72
2017-04-18;2649,42;1044,92;1101,28
2017-04-19;2646,4;1035,65;1098,48
2017-04-20;2687,49;1037,6;1107,25
2017-04-21;2672,12;1040,58;1105,67
2017-04-24;2733,56;1033,52;1122,51
2017-04-25;2767,1;1023,06;1130,06
2017-04-26;2801,19;1028,08;1127,78
2017-04-27;2881,33;1024,25;1128,13
2017-04-28;2878,6;1027,48;1127,78
2017-05-01;3108,45;1018,12;1130,76
2017-05-02;3176,72;1017,95;1134,09
2017-05-03;3258,21;1003,74;1130,76
2017-05-04;3362,25;993,62;1133,21
2017-05-05;3401,12;995,49;1140,76
2017-05-08;3768,25;993,28;1138,48
2017-05-09;3838,24;987,32;1138,13
2017-05-10;3907,71;987,24;1140,76
2017-05-11;4042,06;991,15;1139,18
2017-05-12;3770,2;993,96;1140,58
2017-05-15;3801,23;996,6;1146,9
2017-05-16;3792,52;1000,94;1149,0
2017-05-17;4021,33;1019,14;1131,63
2017-05-18;4129,7;1010,8;1133,04
2017-05-19;4346,3;1015,82;1144,79
2017-05-22;4752,33;1020,08;1149,36
2017-05-23;5073,8;1013,61;1149,88
2017-05-24;5343,23;1017,61;1152,16
2017-05-25;5040,04;1016,51;1155,67
2017-05-26;4815,78;1025,52;1154,97
2017-05-30;4756,85;1022,12;1154,44
2017-05-31;4999,43;1026,2;1152,69
2017-06-01;5265,04;1027,05;1162,16
2017-06-02;5441,43;1034,63;1168,65
2017-06-05;5874,94;1035,65;1167,43
2017-06-06;6260,63;1047,3;1164,44
2017-06-07;5974,1;1041,77;1165,15
2017-06-08;6134,73;1034,97;1166,02
2017-06-09;6174,5;1025,52;1161,99
